ID,ESTACAO_IDA,ESTACAO_CHEGADA,DATA_VIAGEM,HORARIO_SAIDA,HORARIO_CHEGADA,TEMPO_ESPERADO_DA_VIAGEM,ATRASO,QTD_PASSAGEIROS,PCT_PRIMEIRA_CLASSE,PCT_COMPRAS_ANTECIPADAS,PRECO_MEDIO,PCT_PEDIDOS_REEMBOLSO,MOTIVO_ATRASO
638,Manchester Piccadilly,Leeds,2024-04-18,09:00:00,09:45:00,45,48,1,0.0,100.0,6.0,0.0,Signal Failure
639,Manchester Piccadilly,Leeds,2024-04-19,09:00:00,09:45:00,45,158,1,0.0,0.0,10.0,0.0,Signal Failure
640,Manchester Piccadilly,Leeds,2024-04-22,09:00:00,09:45:00,45,161,1,0.0,0.0,10.0,0.0,Signal Failure
641,Manchester Piccadilly,Leeds,2024-04-23,09:00:00,09:45:00,45,28,1,0.0,0.0,10.0,0.0,Signal Failure
642,Manchester Piccadilly,Leeds,2024-04-27,09:00:00,09:45:00,45,141,1,0.0,0.0,10.0,0.0,Signal Failure
643,Manchester Piccadilly,Leeds,2024-04-28,09:00:00,09:45:00,45,137,1,0.0,100.0,6.0,0.0,Signal Failure
644,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,11:00:00,11:30:00,30,174,3,0.0,33.3,3.7,0.0,Staff Shortage
645,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,17:45:00,18:15:00,30,54,8,0.0,37.5,4.2,0.0,Weather Conditions
646,Manchester Piccadilly,Liverpool Lime Street,2024-01-05,09:00:00,09:30:00,30,113,1,100.0,100.0,6.0,0.0,Signal Failure
647,Manchester Piccadilly,Liverpool Lime Street,2024-01-05,17:45:00,18:15:00,30,48,2,0.0,50.0,4.0,0.0,Signal failure
648,Manchester Piccadilly,Liverpool Lime Street,2024-01-07,17:45:00,18:15:00,30,65,6,0.0,66.7,3.3,0.0,Staffing
649,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,11:00:00,11:30:00,30,32,1,0.0,100.0,3.0,0.0,Staff Shortage
650,Manchester Piccadilly,Liverpool Lime Street,2024-01-08,17:45:00,18:15:00,30,50,6,0.0,33.3,4.3,0.0,Signal Failure
651,Manchester Piccadilly,Liverpool Lime Street,2024-01-09,11:00:00,11:30:00,30,155,1,0.0,0.0,4.0,0.0,Staff Shortage
652,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,09:15:00,09:45:00,30,5,1,0.0,0.0,3.0,0.0,Weather
653,Manchester Piccadilly,Liverpool Lime Street,2024-01-10,17:45:00,18:15:00,30,62,6,16.7,16.7,7.0,0.0,Weather
654,Manchester Piccadilly,Liverpool Lime Street,2024-01-11,09:00:00,09:30:00,30,48,1,0.0,0.0,3.0,0.0,Signal Failure
655,Manchester Piccadilly,Liverpool Lime Street,2024-01-12,11:00:00,11:30:00,30,105,2,100.0,0.0,14.0,0.0,Staff Shortage
656,Manchester Piccadilly,Liverpool Lime Street,2024-01-13,09:00:00,09:30:00,30,107,2,50.0,0.0,7.0,0.0,Signal Failure
657,Manchester Piccadilly,Liverpool Lime Street,2024-01-13,11:00:00,11:30:00,30,152,2,0.0,100.0,3.0,0.0,Staff Shortage
658,Manchester Piccadilly,Liverpool Lime Street,2024-01-14,11:00:00,11:30:00,30,155,2,0.0,100.0,3.0,0.0,Staff Shortage
659,Manchester Piccadilly,Liverpool Lime Street,2024-01-15,01:30:00,02:00:00,30,14,1,0.0,100.0,3.0,100.0,Signal Failure
660,Manchester Piccadilly,Liverpool Lime Street,2024-01-15,11:00:00,11:30:00,30,65,2,0.0,0.0,4.0,0.0,Staff Shortage
661,Manchester Piccadilly,Liverpool Lime Street,2024-01-16,01:30:00,02:00:00,30,51,1,0.0,0.0,4.0,100.0,Signal Failure
662,Manchester Piccadilly,Liverpool Lime Street,2024-01-16,11:00:00,11:30:00,30,136,3,0.0,33.3,3.7,0.0,Staff Shortage
663,Manchester Piccadilly,Liverpool Lime Street,2024-01-16,17:45:00,18:15:00,30,57,4,25.0,50.0,5.8,0.0,Staffing
664,Manchester Piccadilly,Liverpool Lime Street,2024-01-17,09:00:00,09:30:00,30,51,2,0.0,50.0,3.0,0.0,Signal Failure
665,Manchester Piccadilly,Liverpool Lime Street,2024-01-17,11:00:00,11:30:00,30,131,4,0.0,50.0,3.5,0.0,Staff Shortage
666,Manchester Piccadilly,Liverpool Lime Street,2024-01-17,17:45:00,18:15:00,30,70,5,0.0,60.0,3.8,0.0,Weather
667,Manchester Piccadilly,Liverpool Lime Street,2024-01-18,11:00:00,11:30:00,30,160,2,0.0,50.0,3.5,0.0,Staff Shortage
668,Manchester Piccadilly,Liverpool Lime Street,2024-01-19,03:30:00,04:00:00,30,5,1,0.0,0.0,4.0,0.0,Weather Conditions
669,Manchester Piccadilly,Liverpool Lime Street,2024-01-19,09:15:00,09:45:00,30,17,3,33.3,66.7,4.7,0.0,Weather
670,Manchester Piccadilly,Liverpool Lime Street,2024-01-19,11:00:00,11:30:00,30,31,1,0.0,100.0,3.0,0.0,Staff Shortage
671,Manchester Piccadilly,Liverpool Lime Street,2024-01-20,11:00:00,11:30:00,30,26,2,0.0,50.0,3.5,0.0,Staff Shortage
672,Manchester Piccadilly,Liverpool Lime Street,2024-01-21,09:15:00,09:45:00,30,45,2,0.0,0.0,3.0,0.0,Weather
673,Manchester Piccadilly,Liverpool Lime Street,2024-01-23,17:45:00,18:15:00,30,70,4,0.0,50.0,4.0,0.0,Staffing
674,Manchester Piccadilly,Liverpool Lime Street,2024-01-24,11:00:00,11:30:00,30,161,1,0.0,0.0,4.0,0.0,Staff Shortage
675,Manchester Piccadilly,Liverpool Lime Street,2024-01-25,09:00:00,09:30:00,30,47,1,0.0,100.0,2.0,0.0,Signal Failure
676,Manchester Piccadilly,Liverpool Lime Street,2024-01-26,11:00:00,11:30:00,30,100,1,0.0,100.0,3.0,0.0,Staff Shortage
677,Manchester Piccadilly,Liverpool Lime Street,2024-01-27,09:15:00,09:45:00,30,28,5,0.0,0.0,3.0,0.0,Weather
678,Manchester Piccadilly,Liverpool Lime Street,2024-01-27,11:00:00,11:30:00,30,175,2,0.0,0.0,4.0,0.0,Staff Shortage
679,Manchester Piccadilly,Liverpool Lime Street,2024-01-28,09:15:00,09:45:00,30,44,4,0.0,75.0,2.2,0.0,Weather
680,Manchester Piccadilly,Liverpool Lime Street,2024-01-28,11:00:00,11:30:00,30,91,1,0.0,100.0,3.0,0.0,Staff Shortage
681,Manchester Piccadilly,Liverpool Lime Street,2024-01-30,17:45:00,18:15:00,30,66,5,0.0,80.0,3.4,0.0,Signal failure
682,Manchester Piccadilly,Liverpool Lime Street,2024-01-31,11:00:00,11:30:00,30,29,1,0.0,0.0,4.0,0.0,Staff Shortage
683,Manchester Piccadilly,Liverpool Lime Street,2024-01-31,17:45:00,18:15:00,30,69,9,22.2,0.0,8.1,0.0,Traffic
684,Manchester Piccadilly,Liverpool Lime Street,2024-02-01,09:00:00,09:30:00,30,134,2,0.0,50.0,2.5,0.0,Signal Failure
685,Manchester Piccadilly,Liverpool Lime Street,2024-02-02,17:45:00,18:15:00,30,58,5,0.0,40.0,4.2,0.0,Technical Issue
686,Manchester Piccadilly,Liverpool Lime Street,2024-02-03,11:00:00,11:30:00,30,89,1,0.0,100.0,3.0,0.0,Staff Shortage
687,Manchester Piccadilly,Liverpool Lime Street,2024-02-04,17:45:00,18:15:00,30,45,5,0.0,40.0,3.6,0.0,Weather Conditions
688,Manchester Piccadilly,Liverpool Lime Street,2024-02-05,09:00:00,09:30:00,30,46,1,100.0,100.0,6.0,0.0,Signal Failure
689,Manchester Piccadilly,Liverpool Lime Street,2024-02-06,09:00:00,09:30:00,30,114,3,33.3,66.7,4.0,0.0,Signal Failure
690,Manchester Piccadilly,Liverpool Lime Street,2024-02-06,09:15:00,09:45:00,30,2,2,0.0,50.0,2.5,0.0,Weather
691,Manchester Piccadilly,Liverpool Lime Street,2024-02-07,17:45:00,18:15:00,30,36,5,0.0,60.0,3.8,0.0,Weather Conditions
692,Manchester Piccadilly,Liverpool Lime Street,2024-02-08,17:45:00,18:15:00,30,61,8,0.0,12.5,4.8,0.0,Weather Conditions
693,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,11:00:00,11:30:00,30,151,2,0.0,100.0,3.0,0.0,Staff Shortage
694,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,17:45:00,18:15:00,30,50,3,0.0,66.7,3.7,0.0,Traffic
695,Manchester Piccadilly,Liverpool Lime Street,2024-02-14,03:30:00,04:00:00,30,25,1,0.0,0.0,4.0,0.0,Weather Conditions
696,Manchester Piccadilly,Liverpool Lime Street,2024-02-14,11:00:00,11:30:00,30,38,1,0.0,100.0,3.0,0.0,Staff Shortage
697,Manchester Piccadilly,Liverpool Lime Street,2024-02-15,03:30:00,04:00:00,30,13,2,0.0,100.0,3.0,0.0,Weather Conditions
698,Manchester Piccadilly,Liverpool Lime Street,2024-02-15,09:15:00,09:45:00,30,5,1,0.0,100.0,2.0,0.0,Weather
699,Manchester Piccadilly,Liverpool Lime Street,2024-02-15,17:45:00,18:15:00,30,53,4,0.0,75.0,3.5,0.0,Technical Issue
700,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,09:00:00,09:30:00,30,147,2,0.0,100.0,2.0,0.0,Signal Failure
701,Manchester Piccadilly,Liverpool Lime Street,2024-02-16,09:15:00,09:45:00,30,31,1,0.0,100.0,2.0,0.0,Weather
702,Manchester Piccadilly,Liverpool Lime Street,2024-02-17,09:15:00,09:45:00,30,38,3,33.3,66.7,3.7,0.0,Weather
703,Manchester Piccadilly,Liverpool Lime Street,2024-02-17,11:00:00,11:30:00,30,149,1,100.0,0.0,14.0,0.0,Staff Shortage
704,Manchester Piccadilly,Liverpool Lime Street,2024-02-18,03:30:00,04:00:00,30,6,1,0.0,100.0,3.0,0.0,Weather Conditions
705,Manchester Piccadilly,Liverpool Lime Street,2024-02-18,11:00:00,11:30:00,30,40,1,0.0,100.0,3.0,0.0,Staff Shortage
706,Manchester Piccadilly,Liverpool Lime Street,2024-02-19,09:00:00,09:30:00,30,114,1,0.0,100.0,2.0,0.0,Signal Failure
707,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,11:00:00,11:30:00,30,151,2,50.0,100.0,6.5,0.0,Staff Shortage
708,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,09:00:00,09:30:00,30,32,1,0.0,100.0,2.0,0.0,Signal Failure
709,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,11:00:00,11:30:00,30,161,2,50.0,100.0,6.5,0.0,Staff Shortage
710,Manchester Piccadilly,Liverpool Lime Street,2024-02-22,17:45:00,18:15:00,30,31,4,0.0,100.0,3.0,0.0,Signal Failure
711,Manchester Piccadilly,Liverpool Lime Street,2024-02-24,11:00:00,11:30:00,30,161,2,0.0,50.0,3.5,0.0,Staff Shortage
712,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,09:00:00,09:30:00,30,129,2,50.0,100.0,6.0,0.0,Signal Failure
713,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,11:00:00,11:30:00,30,31,1,0.0,0.0,4.0,0.0,Staff Shortage
714,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,01:30:00,02:00:00,30,48,1,0.0,100.0,3.0,100.0,Signal Failure
715,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,09:00:00,09:30:00,30,43,1,100.0,100.0,6.0,0.0,Signal Failure
716,Manchester Piccadilly,Liverpool Lime Street,2024-02-27,11:00:00,11:30:00,30,163,2,0.0,100.0,3.0,0.0,Staff Shortage
717,Manchester Piccadilly,Liverpool Lime Street,2024-02-28,17:45:00,18:15:00,30,44,8,37.5,87.5,5.9,0.0,Traffic
718,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,03:30:00,04:00:00,30,2,1,0.0,100.0,3.0,0.0,Weather Conditions
719,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,11:00:00,11:30:00,30,51,1,0.0,100.0,3.0,0.0,Staff Shortage
720,Manchester Piccadilly,Liverpool Lime Street,2024-03-02,11:00:00,11:30:00,30,176,2,50.0,50.0,8.5,0.0,Staff Shortage
722,Manchester Piccadilly,Liverpool Lime Street,2024-03-04,11:00:00,11:30:00,30,179,2,0.0,0.0,4.0,0.0,Staff Shortage
723,Manchester Piccadilly,Liverpool Lime Street,2024-03-06,11:00:00,11:30:00,30,174,1,0.0,0.0,4.0,0.0,Staff Shortage
724,Manchester Piccadilly,Liverpool Lime Street,2024-03-07,03:30:00,04:00:00,30,20,2,0.0,0.0,4.0,0.0,Weather Conditions
725,Manchester Piccadilly,Liverpool Lime Street,2024-03-07,11:00:00,11:30:00,30,156,1,0.0,0.0,4.0,0.0,Staff Shortage
726,Manchester Piccadilly,Liverpool Lime Street,2024-03-07,17:45:00,18:15:00,30,25,6,0.0,50.0,4.0,0.0,Staff Shortage
727,Manchester Piccadilly,Liverpool Lime Street,2024-03-08,01:30:00,02:00:00,30,12,1,0.0,100.0,3.0,100.0,Signal Failure
728,Manchester Piccadilly,Liverpool Lime Street,2024-03-10,03:30:00,04:00:00,30,32,1,0.0,0.0,4.0,0.0,Weather Conditions
729,Manchester Piccadilly,Liverpool Lime Street,2024-03-10,09:15:00,09:45:00,30,15,1,0.0,100.0,2.0,0.0,Weather
730,Manchester Piccadilly,Liverpool Lime Street,2024-03-10,11:00:00,11:30:00,30,20,1,0.0,0.0,4.0,0.0,Staff Shortage
731,Manchester Piccadilly,Liverpool Lime Street,2024-03-11,03:30:00,04:00:00,30,1,1,100.0,0.0,14.0,0.0,Weather Conditions
732,Manchester Piccadilly,Liverpool Lime Street,2024-03-11,11:00:00,11:30:00,30,12,1,0.0,100.0,3.0,0.0,Staff Shortage
733,Manchester Piccadilly,Liverpool Lime Street,2024-03-12,17:45:00,18:15:00,30,31,4,25.0,25.0,6.2,0.0,Technical Issue
734,Manchester Piccadilly,Liverpool Lime Street,2024-03-13,09:15:00,09:45:00,30,38,2,0.0,50.0,2.5,0.0,Weather
735,Manchester Piccadilly,Liverpool Lime Street,2024-03-13,11:00:00,11:30:00,30,19,1,0.0,100.0,3.0,0.0,Staff Shortage
736,Manchester Piccadilly,Liverpool Lime Street,2024-03-14,03:30:00,04:00:00,30,1,1,0.0,0.0,4.0,0.0,Weather Conditions
737,Manchester Piccadilly,Liverpool Lime Street,2024-03-14,09:00:00,09:30:00,30,40,1,0.0,100.0,2.0,0.0,Signal Failure
738,Manchester Piccadilly,Liverpool Lime Street,2024-03-15,11:00:00,11:30:00,30,176,1,0.0,100.0,3.0,0.0,Staff Shortage
739,Manchester Piccadilly,Liverpool Lime Street,2024-03-16,09:00:00,09:30:00,30,101,1,0.0,100.0,2.0,0.0,Signal Failure
740,Manchester Piccadilly,Liverpool Lime Street,2024-03-16,11:00:00,11:30:00,30,149,2,0.0,50.0,3.5,0.0,Staff Shortage
741,Manchester Piccadilly,Liverpool Lime Street,2024-03-16,17:45:00,18:15:00,30,64,3,0.0,33.3,3.7,0.0,Traffic
742,Manchester Piccadilly,Liverpool Lime Street,2024-03-17,09:15:00,09:45:00,30,5,1,0.0,0.0,3.0,0.0,Weather
743,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,11:00:00,11:30:00,30,146,2,0.0,0.0,4.0,0.0,Staff Shortage
744,Manchester Piccadilly,Liverpool Lime Street,2024-03-18,17:45:00,18:15:00,30,39,5,0.0,60.0,3.8,0.0,Staff Shortage
745,Manchester Piccadilly,Liverpool Lime Street,2024-03-19,09:00:00,09:30:00,30,114,1,0.0,0.0,3.0,0.0,Signal Failure
746,Manchester Piccadilly,Liverpool Lime Street,2024-03-20,09:00:00,09:30:00,30,137,1,0.0,100.0,2.0,0.0,Signal Failure
747,Manchester Piccadilly,Liverpool Lime Street,2024-03-21,09:00:00,09:30:00,30,40,1,0.0,100.0,2.0,0.0,Signal Failure
748,Manchester Piccadilly,Liverpool Lime Street,2024-03-21,11:00:00,11:30:00,30,48,2,0.0,100.0,3.0,0.0,Staff Shortage
749,Manchester Piccadilly,Liverpool Lime Street,2024-03-22,11:00:00,11:30:00,30,36,1,0.0,100.0,3.0,0.0,Staff Shortage
750,Manchester Piccadilly,Liverpool Lime Street,2024-03-22,17:45:00,18:15:00,30,70,2,50.0,50.0,11.0,0.0,Weather
751,Manchester Piccadilly,Liverpool Lime Street,2024-03-23,09:00:00,09:30:00,30,45,2,0.0,50.0,3.0,0.0,Signal Failure
752,Manchester Piccadilly,Liverpool Lime Street,2024-03-24,09:00:00,09:30:00,30,24,2,0.0,0.0,3.5,0.0,Signal Failure
753,Manchester Piccadilly,Liverpool Lime Street,2024-03-24,11:00:00,11:30:00,30,154,2,0.0,0.0,4.0,0.0,Staff Shortage
754,Manchester Piccadilly,Liverpool Lime Street,2024-03-25,09:00:00,09:30:00,30,143,2,50.0,100.0,6.0,0.0,Signal Failure
755,Manchester Piccadilly,Liverpool Lime Street,2024-03-26,03:30:00,04:00:00,30,10,2,0.0,50.0,3.0,0.0,Weather Conditions
756,Manchester Piccadilly,Liverpool Lime Street,2024-03-26,11:00:00,11:30:00,30,103,4,0.0,25.0,3.8,0.0,Staff Shortage
757,Manchester Piccadilly,Liverpool Lime Street,2024-03-27,09:15:00,09:45:00,30,12,4,0.0,75.0,2.2,0.0,Weather
758,Manchester Piccadilly,Liverpool Lime Street,2024-03-27,11:00:00,11:30:00,30,97,1,0.0,100.0,3.0,0.0,Staff Shortage
759,Manchester Piccadilly,Liverpool Lime Street,2024-03-28,09:00:00,09:30:00,30,132,2,0.0,0.0,3.0,0.0,Signal Failure
760,Manchester Piccadilly,Liverpool Lime Street,2024-03-29,11:00:00,11:30:00,30,16,1,0.0,0.0,4.0,0.0,Staff Shortage
761,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,03:30:00,04:00:00,30,35,1,0.0,100.0,3.0,0.0,Weather Conditions
762,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,11:00:00,11:30:00,30,57,3,0.0,66.7,3.3,0.0,Staff Shortage
763,Manchester Piccadilly,Liverpool Lime Street,2024-03-30,17:45:00,18:15:00,30,50,6,0.0,33.3,3.7,0.0,Traffic
764,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,09:00:00,09:30:00,30,51,1,0.0,0.0,3.0,0.0,Signal Failure
765,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,11:00:00,11:30:00,30,100,2,0.0,0.0,4.0,0.0,Staff Shortage
766,Manchester Piccadilly,Liverpool Lime Street,2024-04-02,11:00:00,11:30:00,30,177,1,0.0,0.0,4.0,0.0,Staff Shortage
767,Manchester Piccadilly,Liverpool Lime Street,2024-04-03,09:15:00,09:45:00,30,28,2,0.0,100.0,2.0,0.0,Weather
768,Manchester Piccadilly,Liverpool Lime Street,2024-04-03,11:00:00,11:30:00,30,29,1,0.0,100.0,3.0,0.0,Staff Shortage
769,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,17:45:00,18:15:00,30,67,5,0.0,80.0,3.4,0.0,Technical Issue
770,Manchester Piccadilly,Liverpool Lime Street,2024-04-05,03:30:00,04:00:00,30,20,1,0.0,0.0,4.0,0.0,Weather Conditions
771,Manchester Piccadilly,Liverpool Lime Street,2024-04-07,09:00:00,09:30:00,30,103,1,0.0,0.0,3.0,0.0,Signal Failure
772,Manchester Piccadilly,Liverpool Lime Street,2024-04-07,11:00:00,11:30:00,30,26,1,100.0,100.0,10.0,0.0,Staff Shortage
773,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,01:30:00,02:00:00,30,40,1,0.0,100.0,3.0,100.0,Signal Failure
774,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,03:30:00,04:00:00,30,3,1,0.0,100.0,3.0,0.0,Weather Conditions
775,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,09:00:00,09:30:00,30,101,1,0.0,100.0,2.0,0.0,Signal Failure
776,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,11:00:00,11:30:00,30,44,2,0.0,0.0,4.0,0.0,Staff Shortage
777,Manchester Piccadilly,Liverpool Lime Street,2024-04-10,11:00:00,11:30:00,30,40,4,25.0,50.0,6.0,0.0,Staff Shortage
778,Manchester Piccadilly,Liverpool Lime Street,2024-04-14,03:30:00,04:00:00,30,10,1,0.0,100.0,3.0,0.0,Weather Conditions
779,Manchester Piccadilly,Liverpool Lime Street,2024-04-14,11:00:00,11:30:00,30,64,2,0.0,50.0,3.5,0.0,Staff Shortage
780,Manchester Piccadilly,Liverpool Lime Street,2024-04-14,17:45:00,18:15:00,30,30,2,0.0,50.0,3.5,0.0,Traffic
781,Manchester Piccadilly,Liverpool Lime Street,2024-04-16,01:30:00,02:00:00,30,13,1,100.0,100.0,10.0,100.0,Signal Failure
782,Manchester Piccadilly,Liverpool Lime Street,2024-04-18,11:00:00,11:30:00,30,24,1,0.0,0.0,4.0,0.0,Staff Shortage
783,Manchester Piccadilly,Liverpool Lime Street,2024-04-19,11:00:00,11:30:00,30,158,1,0.0,100.0,3.0,0.0,Staff Shortage
784,Manchester Piccadilly,Liverpool Lime Street,2024-04-19,17:45:00,18:15:00,30,64,10,30.0,30.0,8.6,0.0,Weather
785,Manchester Piccadilly,Liverpool Lime Street,2024-04-20,09:00:00,09:30:00,30,21,1,0.0,100.0,2.0,0.0,Signal Failure
786,Manchester Piccadilly,Liverpool Lime Street,2024-04-20,17:45:00,18:15:00,30,57,4,0.0,25.0,3.8,0.0,Signal Failure
787,Manchester Piccadilly,Liverpool Lime Street,2024-04-21,01:30:00,02:00:00,30,38,2,0.0,0.0,4.0,100.0,Signal Failure
788,Manchester Piccadilly,Liverpool Lime Street,2024-04-21,11:00:00,11:30:00,30,170,3,0.0,0.0,4.0,0.0,Staff Shortage
789,Manchester Piccadilly,Liverpool Lime Street,2024-04-22,01:30:00,02:00:00,30,44,1,0.0,0.0,4.0,100.0,Signal Failure
790,Manchester Piccadilly,Liverpool Lime Street,2024-04-24,01:30:00,02:00:00,30,12,1,0.0,0.0,4.0,100.0,Signal Failure
791,Manchester Piccadilly,Liverpool Lime Street,2024-04-25,01:30:00,02:00:00,30,54,2,0.0,50.0,3.5,100.0,Signal Failure
792,Manchester Piccadilly,Liverpool Lime Street,2024-04-25,09:00:00,09:30:00,30,125,2,50.0,50.0,6.5,0.0,Signal Failure
793,Manchester Piccadilly,Liverpool Lime Street,2024-04-26,01:30:00,02:00:00,30,24,1,0.0,100.0,3.0,100.0,Signal Failure
794,Manchester Piccadilly,Liverpool Lime Street,2024-04-26,11:00:00,11:30:00,30,91,1,0.0,100.0,3.0,0.0,Staff Shortage
795,Manchester Piccadilly,Liverpool Lime Street,2024-04-27,11:00:00,11:30:00,30,13,1,0.0,0.0,4.0,0.0,Staff Shortage
796,Manchester Piccadilly,Liverpool Lime Street,2024-04-28,11:00:00,11:30:00,30,60,2,50.0,100.0,6.5,0.0,Staff Shortage
797,Manchester Piccadilly,Liverpool Lime Street,2024-04-29,17:45:00,18:15:00,30,27,6,33.3,50.0,8.7,0.0,Signal failure
798,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,01:30:00,02:00:00,30,37,1,0.0,100.0,3.0,100.0,Signal Failure
799,Manchester Piccadilly,Liverpool Lime Street,2024-04-30,11:00:00,11:30:00,30,169,2,0.0,0.0,4.0,0.0,Staff Shortage
800,Manchester Piccadilly,London Euston,2024-01-02,03:30:00,05:20:00,110,11,2,100.0,50.0,167.0,0.0,Weather Conditions
801,Manchester Piccadilly,London Euston,2024-01-02,08:00:00,09:50:00,110,18,1,100.0,100.0,134.0,0.0,Weather
802,Manchester Piccadilly,London Euston,2024-01-03,03:30:00,05:20:00,110,18,1,0.0,100.0,84.0,0.0,Weather Conditions
803,Manchester Piccadilly,London Euston,2024-01-03,15:30:00,17:20:00,110,19,1,100.0,0.0,200.0,100.0,Staffing
804,Manchester Piccadilly,London Euston,2024-01-04,08:00:00,09:50:00,110,33,1,100.0,0.0,267.0,0.0,Weather
805,Manchester Piccadilly,London Euston,2024-01-05,17:30:00,19:20:00,110,16,1,0.0,100.0,56.0,100.0,Technical Issue
806,Manchester Piccadilly,London Euston,2024-01-06,08:00:00,09:50:00,110,40,1,100.0,100.0,134.0,0.0,Weather
807,Manchester Piccadilly,London Euston,2024-01-06,17:30:00,19:20:00,110,29,1,0.0,0.0,84.0,100.0,Technical Issue
808,Manchester Piccadilly,London Euston,2024-01-07,03:30:00,05:20:00,110,48,1,0.0,0.0,126.0,0.0,Weather Conditions
809,Manchester Piccadilly,London Euston,2024-01-08,08:00:00,09:50:00,110,40,1,0.0,0.0,168.0,0.0,Weather
810,Manchester Piccadilly,London Euston,2024-01-08,15:30:00,17:20:00,110,24,2,0.0,50.0,105.0,100.0,Staffing
811,Manchester Piccadilly,London Euston,2024-01-09,03:30:00,05:20:00,110,15,1,0.0,0.0,126.0,0.0,Weather Conditions
812,Manchester Piccadilly,London Euston,2024-01-09,08:00:00,09:50:00,110,39,1,100.0,0.0,267.0,0.0,Weather
813,Manchester Piccadilly,London Euston,2024-01-10,08:00:00,09:50:00,110,34,1,0.0,100.0,84.0,0.0,Weather
814,Manchester Piccadilly,London Euston,2024-01-11,03:30:00,05:20:00,110,37,2,0.0,0.0,126.0,0.0,Weather Conditions
815,Manchester Piccadilly,London Euston,2024-01-11,17:30:00,19:20:00,110,20,1,0.0,100.0,56.0,100.0,Technical Issue
816,Manchester Piccadilly,London Euston,2024-01-12,15:30:00,17:20:00,110,24,2,0.0,50.0,105.0,100.0,Staffing
817,Manchester Piccadilly,London Euston,2024-01-12,17:30:00,19:20:00,110,21,1,0.0,100.0,56.0,100.0,Technical Issue
818,Manchester Piccadilly,London Euston,2024-01-13,03:30:00,05:20:00,110,16,1,0.0,0.0,126.0,0.0,Weather Conditions
819,Manchester Piccadilly,London Euston,2024-01-13,08:00:00,09:50:00,110,17,1,0.0,100.0,84.0,0.0,Weather
820,Manchester Piccadilly,London Euston,2024-01-13,17:30:00,19:20:00,110,9,1,0.0,0.0,84.0,100.0,Technical Issue
821,Manchester Piccadilly,London Euston,2024-01-14,08:00:00,09:50:00,110,24,1,0.0,100.0,84.0,0.0,Weather
822,Manchester Piccadilly,London Euston,2024-01-15,03:30:00,05:20:00,110,42,2,0.0,0.0,126.0,0.0,Weather Conditions
823,Manchester Piccadilly,London Euston,2024-01-15,08:00:00,09:50:00,110,44,2,0.0,0.0,168.0,0.0,Weather
824,Manchester Piccadilly,London Euston,2024-01-15,15:30:00,17:20:00,110,13,1,100.0,100.0,134.0,100.0,Staffing
825,Manchester Piccadilly,London Euston,2024-01-17,08:00:00,09:50:00,110,48,2,0.0,50.0,126.0,0.0,Weather
826,Manchester Piccadilly,London Euston,2024-01-18,03:30:00,05:20:00,110,35,2,0.0,50.0,105.0,0.0,Weather Conditions
827,Manchester Piccadilly,London Euston,2024-01-18,17:30:00,19:20:00,110,9,1,0.0,0.0,112.0,100.0,Technical Issue
828,Manchester Piccadilly,London Euston,2024-01-19,08:00:00,09:50:00,110,25,1,0.0,0.0,168.0,0.0,Weather
829,Manchester Piccadilly,London Euston,2024-01-20,08:00:00,09:50:00,110,50,2,0.0,50.0,105.0,0.0,Weather
830,Manchester Piccadilly,London Euston,2024-01-21,08:00:00,09:50:00,110,14,1,0.0,100.0,84.0,0.0,Weather
831,Manchester Piccadilly,London Euston,2024-01-21,15:30:00,17:20:00,110,26,1,0.0,0.0,126.0,100.0,Staffing
832,Manchester Piccadilly,London Euston,2024-01-21,17:30:00,19:20:00,110,9,2,0.0,0.0,84.0,100.0,Technical Issue
833,Manchester Piccadilly,London Euston,2024-01-22,03:30:00,05:20:00,110,22,1,0.0,0.0,126.0,0.0,Weather Conditions
